month,day,zipcode,daily_case,total_case
4,10,10011,341,695
4,10,10012,96,274
4,10,10013,149,341
4,10,10014,205,439
4,10,10016,412,950
4,10,10017,83,241
4,10,10018,140,296
4,10,10019,310,702
4,10,10021,350,885
4,10,10022,202,528
4,10,10023,312,799
4,10,10024,358,938
4,10,10025,567,1316
4,10,10026,274,548
4,10,10027,419,817
4,10,10028,297,749
4,10,10029,749,1417
4,10,10030,254,417
4,10,10031,536,845
4,10,10032,629,1052
4,10,10033,558,915
4,10,10034,297,543
4,10,10035,393,724
4,10,10036,212,457
4,10,10037,216,380
4,10,10038,135,278
4,10,10039,233,432
4,10,10040,434,693
4,10,10044,82,183
4,10,10065,207,593
4,10,10069,34,87
4,10,10075,252,541
4,10,10128,374,948
4,10,10280,27,79
4,10,10282,41,82
4,10,10301,524,999
4,10,10302,268,522
4,10,10303,412,736
4,10,10304,702,1366
4,10,10305,616,1345
4,10,10306,788,1781
4,10,10307,220,450
4,10,10308,380,867
4,10,10309,500,1117
4,10,10310,341,721
4,10,10312,918,1860
4,10,10314,1356,2828
4,10,10451,709,1192
4,10,10452,973,1491
4,10,10453,1042,1637
4,10,10454,510,811
4,10,10455,511,847
4,10,10456,1038,1693
4,10,10457,890,1415
4,10,10458,888,1534
4,10,10459,677,1099
4,10,10460,711,1180
4,10,10461,951,1750
4,10,10462,1114,1979
4,10,10463,769,1613
4,10,10464,71,179
4,10,10465,804,1627
4,10,10466,1115,1868
4,10,10467,1626,2669
4,10,10468,1096,1668
4,10,10469,1381,2226
4,10,10470,233,425
4,10,10471,278,622
4,10,10472,836,1291
4,10,10473,963,1652
4,10,10474,158,245
4,10,10475,813,1431
4,10,11004,300,462
4,10,11101,315,614
4,10,11102,272,491
4,10,11103,264,467
4,10,11104,243,399
4,10,11105,248,495
4,10,11106,312,578
4,10,11109,35,95
4,10,11201,344,840
4,10,11203,881,1345
4,10,11204,1034,1673
4,10,11205,360,674
4,10,11206,703,1208
4,10,11207,836,1365
4,10,11208,932,1423
4,10,11209,530,1066
4,10,11210,821,1317
4,10,11211,1128,1764
4,10,11212,764,1171
4,10,11213,726,1189
4,10,11214,678,1206
4,10,11215,319,740
4,10,11216,341,640
4,10,11217,279,539
4,10,11218,893,1484
4,10,11219,1562,2281
4,10,11220,695,1109
4,10,11221,586,963
4,10,11222,220,473
4,10,11223,809,1425
4,10,11224,434,735
4,10,11225,573,905
4,10,11226,859,1354
4,10,11228,316,558
4,10,11229,714,1281
4,10,11230,1221,1955
4,10,11231,223,469
4,10,11232,243,361
4,10,11233,534,881
4,10,11234,1029,1704
4,10,11235,824,1470
4,10,11236,1157,1785
4,10,11237,411,610
4,10,11238,407,716
4,10,11239,221,358
4,10,11354,412,674
4,10,11355,527,822
4,10,11356,255,452
4,10,11357,400,706
4,10,11358,259,504
4,10,11360,147,321
4,10,11361,224,404
4,10,11362,148,310
4,10,11363,65,130
4,10,11364,237,443
4,10,11365,401,710
4,10,11366,233,389
4,10,11367,566,936
4,10,11368,2248,2829
4,10,11369,813,1070
4,10,11370,797,1286
4,10,11372,1322,1769
4,10,11373,1737,2399
4,10,11374,625,1068
4,10,11375,859,1603
4,10,11377,1052,1575
4,10,11378,347,604
4,10,11379,394,727
4,10,11385,963,1613
4,10,11411,371,532
4,10,11412,631,964
4,10,11413,674,1036
4,10,11414,421,703
4,10,11415,276,471
4,10,11416,286,446
4,10,11417,383,623
4,10,11418,482,763
4,10,11419,483,765
4,10,11420,603,939
4,10,11421,537,800
4,10,11422,506,814
4,10,11423,442,675
4,10,11426,263,475
4,10,11427,395,647
4,10,11428,310,464
4,10,11429,482,681
4,10,11432,773,1183
4,10,11433,423,645
4,10,11434,968,1485
4,10,11435,707,1169
4,10,11436,240,361
4,10,11691,993,1479
4,10,11692,267,417
4,10,11693,184,302
4,10,11694,330,565
4,10,11697,61,119
4,10,11697,52,105
4,11,10001,201,435
4,11,10002,500,970
4,11,10003,267,636
4,11,10004,22,54
4,11,10005,37,112
4,11,10006,8,39
4,11,10007,32,103
4,11,10009,349,797
4,11,10010,160,451
4,11,10011,342,704
4,11,10012,96,277
4,11,10013,151,347
4,11,10014,207,443
4,11,10016,417,964
4,11,10017,83,244
4,11,10018,148,318
4,11,10019,314,716
4,11,10021,360,906
4,11,10022,206,542
4,11,10023,315,809
4,11,10024,359,947
4,11,10025,582,1345
4,11,10026,279,562
4,11,10027,427,839
4,11,10028,302,764
4,11,10029,769,1455
4,11,10030,257,424
4,11,10031,542,858
4,11,10032,636,1066
4,11,10033,560,931
4,11,10034,300,550
4,11,10035,403,744
4,11,10036,214,465
4,11,10037,223,391
4,11,10038,137,281
4,11,10039,243,446
4,11,10040,437,702
4,11,10044,84,186
4,11,10065,207,601
4,11,10069,34,89
4,11,10075,257,552
4,11,10128,384,976
4,11,10280,27,79
4,11,10282,41,85
4,11,10301,538,1037
4,11,10302,275,541
4,11,10303,419,760
4,11,10304,718,1409
4,11,10305,636,1386
4,11,10306,809,1829
4,11,10307,225,469
4,11,10308,390,903
4,11,10309,508,1156
4,11,10310,355,752
4,11,10312,934,1929
4,11,10314,1402,2923
4,11,10451,730,1232
4,11,10452,986,1534
4,11,10453,1064,1690
4,11,10454,517,828
4,11,10455,523,867
4,11,10456,1057,1737
4,11,10457,907,1467
4,11,10458,902,1571
4,11,10459,693,1130
4,11,10460,725,1215
4,11,10461,965,1794
4,11,10462,1133,2039
4,11,10463,815,1696
4,11,10464,71,183
4,11,10465,816,1680
4,11,10466,1147,1938
4,11,10467,1653,2729
4,11,10468,1126,1721
4,11,10469,1417,2300
4,11,10470,238,439
4,11,10471,283,636
4,11,10472,854,1319
4,11,10473,986,1700
4,11,10474,159,250
4,11,10475,838,1484
4,11,11004,310,481
4,11,11101,322,627
4,11,11102,279,503
4,11,11103,273,485
4,11,11104,252,413
4,11,11105,254,513
4,11,11106,319,595
4,11,11109,35,98
4,11,11201,353,863
4,11,11203,910,1411
4,11,11204,1043,1699
4,11,11205,363,685
4,11,11206,718,1241
4,11,11207,856,1408
4,11,11208,953,1466
4,11,11209,538,1087
4,11,11210,838,1351
4,11,11211,1138,1799
4,11,11212,780,1213
4,11,11213,737,1213
4,11,11214,693,1237
4,11,11215,321,754
4,11,11216,347,664
4,11,11217,281,546
4,11,11218,904,1511
4,11,11219,1564,2312
4,11,11220,718,1156
4,11,11221,593,983
4,11,11222,225,481
4,11,11223,827,1470
4,11,11224,443,760
4,11,11225,588,944
4,11,11226,898,1412
4,11,11228,322,576
4,11,11229,721,1308
4,11,11230,1233,1994
4,11,11231,227,478
4,11,11232,248,374
4,11,11233,539,904
4,11,11234,1044,1750
4,11,11235,843,1513
4,11,11236,1184,1835
4,11,11237,421,627
4,11,11238,412,732
4,11,11239,230,378
4,11,11354,422,695
4,11,11355,538,848
4,11,11356,257,458
4,11,11357,408,724
4,11,11358,265,519
4,11,11360,153,333
4,11,11361,229,420
4,11,11362,158,323
4,11,11363,65,132
4,11,11364,242,456
4,11,11365,411,736
4,11,11366,236,403
4,11,11367,574,964
4,11,11368,2287,2893
4,11,11369,839,1107
4,11,11370,811,1312
4,11,11372,1355,1823
4,11,11373,1779,2490
4,11,11374,636,1105
4,11,11375,872,1644
4,11,11377,1072,1632
4,11,11378,358,626
4,11,11379,403,741
4,11,11385,977,1662
4,11,11411,387,554
4,11,11412,645,1001
4,11,11413,691,1080
4,11,11414,434,736
4,11,11415,284,481
4,11,11416,302,471
4,11,11417,393,646
4,11,11418,493,785
4,11,11419,495,792
4,11,11420,623,981
4,11,11421,555,834
4,11,11422,517,845
4,11,11423,453,702
4,11,11426,270,492
4,11,11427,407,669
4,11,11428,320,488
4,11,11429,496,708
4,11,11432,787,1219
4,11,11433,432,666
4,11,11434,997,1552
4,11,11435,726,1212
4,11,11436,245,377
4,11,11691,1019,1527
4,11,11692,277,437
4,11,11693,185,312
4,11,11694,342,587
4,11,11697,63,123
4,12,10001,211,448
4,12,10002,539,1024
4,12,10003,279,662
4,12,10004,23,59
4,12,10005,38,116
4,12,10006,10,43
4,12,10007,34,107
4,12,10009,381,851
4,12,10010,166,468
4,12,10011,355,731
4,12,10012,98,285
4,12,10013,161,362
4,12,10014,212,457
4,12,10016,435,992
4,12,10017,90,260
4,12,10018,156,331
4,12,10019,334,753
4,12,10021,386,967
4,12,10022,219,562
4,12,10023,341,857
4,12,10024,380,994
4,12,10025,626,1439
4,12,10026,308,605
4,12,10027,476,910
4,12,10028,317,802
4,12,10029,824,1538
4,12,10030,277,448
4,12,10031,611,935
4,12,10032,728,1190
4,12,10033,626,1011
4,12,10034,345,607
4,12,10035,440,796
4,12,10036,232,494
4,12,10037,232,405
4,12,10038,151,300
4,12,10039,266,478
4,12,10040,498,786
4,12,10044,90,198
4,12,10065,216,627
4,12,10069,35,93
4,12,10075,262,564
4,12,10128,396,1006
4,12,10280,27,81
4,12,10282,44,90
4,12,10301,593,1133
4,12,10302,318,612
4,12,10303,486,866
4,12,10304,788,1529
4,12,10305,700,1504
4,12,10306,886,1989
4,12,10307,246,510
4,12,10308,430,984
4,12,10309,561,1264
4,12,10310,383,815
4,12,10312,1008,2071
4,12,10314,1569,3231
4,12,10451,788,1314
4,12,10452,1068,1640
4,12,10453,1146,1811
4,12,10454,550,872
4,12,10455,562,919
4,12,10456,1130,1840
4,12,10457,969,1551
4,12,10458,968,1662
4,12,10459,746,1201
4,12,10460,771,1288
4,12,10461,1018,1878
4,12,10462,1201,2158
4,12,10463,885,1810
4,12,10464,75,194
4,12,10465,865,1762
4,12,10466,1259,2112
4,12,10467,1769,2911
4,12,10468,1224,1849
4,12,10469,1514,2448
4,12,10470,258,472
4,12,10471,302,669
4,12,10472,918,1408
4,12,10473,1053,1795
4,12,10474,170,266
4,12,10475,912,1623
4,12,11004,324,505
4,12,11101,344,672
4,12,11102,306,534
4,12,11103,296,524
4,12,11104,264,429
4,12,11105,279,550
4,12,11106,342,629
4,12,11109,37,103
4,12,11201,373,894
4,12,11203,1001,1529
4,12,11204,1110,1791
4,12,11205,392,724
4,12,11206,757,1312
4,12,11207,928,1495
4,12,11208,1029,1568
4,12,11209,587,1162
4,12,11210,898,1427
4,12,11211,1202,1893
4,12,11212,842,1302
4,12,11213,793,1296
4,12,11214,760,1330
4,12,11215,350,797
4,12,11216,376,709
4,12,11217,316,599
4,12,11218,976,1606
4,12,11219,1679,2476
4,12,11220,784,1238
4,12,11221,641,1061
4,12,11222,255,518
4,12,11223,885,1555
4,12,11224,485,811
4,12,11225,632,1001
4,12,11226,995,1527
4,12,11228,356,626
4,12,11229,791,1402
4,12,11230,1301,2091
4,12,11231,241,504
4,12,11232,267,395
4,12,11233,591,971
4,12,11234,1149,1879
4,12,11235,911,1601
4,12,11236,1313,1985
4,12,11237,451,665
4,12,11238,448,778
4,12,11239,250,403
4,12,11354,461,757
4,12,11355,587,926
4,12,11356,285,497
4,12,11357,441,777
4,12,11358,289,553
4,12,11360,173,358
4,12,11361,253,463
4,12,11362,167,339
4,12,11363,68,136
4,12,11364,259,485
4,12,11365,440,791
4,12,11366,244,419
4,12,11367,591,1007
4,12,11368,2398,3035
4,12,11369,883,1165
4,12,11370,833,1348
4,12,11372,1428,1927
4,12,11373,1859,2600
4,12,11374,673,1169
4,12,11375,937,1741
4,12,11377,1152,1740
4,12,11378,397,679
4,12,11379,434,797
4,12,11385,1066,1797
4,12,11411,408,594
4,12,11412,693,1081
4,12,11413,752,1163
4,12,11414,453,765
4,12,11415,306,517
4,12,11416,317,489
4,12,11417,421,683
4,12,11418,532,838
4,12,11419,542,858
4,12,11420,675,1064
4,12,11421,602,906
4,12,11422,552,898
4,12,11423,486,745
4,12,11426,292,524
4,12,11427,440,726
4,12,11428,349,536
4,12,11429,536,765
4,12,11432,843,1304
4,12,11433,477,727
4,12,11434,1060,1655
4,12,11435,796,1308
4,12,11436,269,412
4,12,11691,1111,1647
4,12,11692,297,471
4,12,11693,197,334
4,12,11694,360,622
4,12,11697,63,130
4,13,10001,221,462
4,13,10002,554,1045
4,13,10003,285,678
4,13,10004,23,59
4,13,10005,39,117
4,13,10006,11,44
4,13,10007,34,109
4,13,10009,389,879
4,13,10010,169,472
4,13,10011,359,742
4,13,10012,99,287
4,13,10013,162,365
4,13,10014,213,463
4,13,10016,442,1008
4,13,10017,92,268
4,13,10018,157,333
4,13,10019,339,763
4,13,10021,389,977
4,13,10022,222,567
4,13,10023,350,871
4,13,10024,386,1005
4,13,10025,652,1485
4,13,10026,314,618
4,13,10027,487,929
4,13,10028,326,822
4,13,10029,853,1593
4,13,10030,280,455
4,13,10031,635,967
4,13,10032,751,1229
4,13,10033,643,1040
4,13,10034,353,624
4,13,10035,459,820
4,13,10036,235,509
4,13,10037,235,411
4,13,10038,155,306
4,13,10039,268,485
4,13,10040,512,802
4,13,10044,92,201
4,13,10065,218,639
4,13,10069,35,94
4,13,10075,265,571
4,13,10128,403,1027
4,13,10280,28,83
4,13,10282,48,94
4,13,10301,627,1176
4,13,10302,327,626
4,13,10303,506,903
4,13,10304,805,1574
4,13,10305,724,1549
4,13,10306,917,2046
4,13,10307,253,530
4,13,10308,441,1022
4,13,10309,575,1298
4,13,10310,397,847
4,13,10312,1032,2150
4,13,10314,1608,3329
4,13,10451,822,1361
4,13,10452,1106,1696
4,13,10453,1188,1895
4,13,10454,566,896
4,13,10455,584,946
4,13,10456,1175,1917
4,13,10457,1004,1612
4,13,10458,1014,1735
4,13,10459,762,1234
4,13,10460,801,1344
4,13,10461,1037,1920
4,13,10462,1223,2215
4,13,10463,926,1883
4,13,10464,76,195
4,13,10465,882,1814
4,13,10466,1287,2171
4,13,10467,1818,2991
4,13,10468,1280,1936
4,13,10469,1577,2558
4,13,10470,266,491
4,13,10471,310,692
4,13,10472,950,1470
4,13,10473,1085,1841
4,13,10474,175,275
4,13,10475,947,1692
4,13,11004,330,521
4,13,11101,351,686
4,13,11102,313,550
4,13,11103,305,540
4,13,11104,271,447
4,13,11105,287,565
4,13,11106,350,643
4,13,11109,37,104
4,13,11201,380,908
4,13,11203,1034,1572
4,13,11204,1134,1830
4,13,11205,396,734
4,13,11206,777,1341
4,13,11207,956,1548
4,13,11208,1058,1616
4,13,11209,611,1199
4,13,11210,919,1460
4,13,11211,1216,1914
4,13,11212,863,1340
4,13,11213,811,1322
4,13,11214,788,1374
4,13,11215,359,811
4,13,11216,384,725
4,13,11217,331,621
4,13,11218,988,1630
4,13,11219,1698,2505
4,13,11220,808,1277
4,13,11221,652,1083
4,13,11222,262,527
4,13,11223,920,1621
4,13,11224,498,834
4,13,11225,654,1029
4,13,11226,1021,1573
4,13,11228,365,648
4,13,11229,821,1449
4,13,11230,1329,2137
4,13,11231,247,513
4,13,11232,287,419
4,13,11233,616,1005
4,13,11234,1189,1952
4,13,11235,954,1670
4,13,11236,1352,2053
4,13,11237,460,682
4,13,11238,454,787
4,13,11239,261,417
4,13,11354,483,791
4,13,11355,611,961
4,13,11356,296,514
4,13,11357,452,798
4,13,11358,301,576
4,13,11360,177,370
4,13,11361,258,474
4,13,11362,173,350
4,13,11363,69,141
4,13,11364,265,499
4,13,11365,457,828
4,13,11366,249,431
4,13,11367,604,1040
4,13,11368,2446,3102
4,13,11369,903,1195
4,13,11370,847,1365
4,13,11372,1476,1992
4,13,11373,1893,2647
4,13,11374,686,1190
4,13,11375,970,1793
4,13,11377,1173,1781
4,13,11378,402,696
4,13,11379,438,809
4,13,11385,1091,1839
4,13,11411,419,615
4,13,11412,706,1111
4,13,11413,773,1207
4,13,11414,473,794
4,13,11415,312,534
4,13,11416,331,508
4,13,11417,439,710
4,13,11418,547,863
4,13,11419,565,904
4,13,11420,700,1106
4,13,11421,619,930
4,13,11422,567,933
4,13,11423,512,800
4,13,11426,301,537
4,13,11427,456,757
4,13,11428,364,562
4,13,11429,548,790
4,13,11432,872,1345
4,13,11433,493,750
4,13,11434,1099,1717
4,13,11435,825,1357
4,13,11436,280,429
4,13,11691,1155,1715
4,13,11692,310,493
4,13,11693,205,347
4,13,11694,371,641
4,13,11697,63,132
4,14,10001,231,480
4,14,10002,578,1094
4,14,10003,290,692
4,14,10004,23,59
4,14,10005,40,122
4,14,10006,11,46
4,14,10007,35,112
4,14,10009,407,918
4,14,10010,175,486
4,14,10011,365,755
4,14,10012,101,293
4,14,10013,166,374
4,14,10014,216,472
4,14,10016,454,1044
4,14,10017,95,273
4,14,10018,159,339
4,14,10019,350,787
4,14,10021,400,1011
4,14,10022,231,584
4,14,10023,368,900
4,14,10024,400,1035
4,14,10025,685,1544
4,14,10026,334,650
4,14,10027,496,949
4,14,10028,330,844
4,14,10029,889,1654
4,14,10030,289,467
4,14,10031,660,1017
4,14,10032,775,1262
4,14,10033,671,1080
4,14,10034,367,646
4,14,10035,475,852
4,14,10036,241,523
4,14,10037,246,427
4,14,10038,159,314
4,14,10039,277,504
4,14,10040,532,829
4,14,10044,95,207
4,14,10065,224,654
4,14,10069,37,96
4,14,10075,274,581
4,14,10128,424,1075
4,14,10280,30,87
4,14,10282,50,99
4,14,10301,660,1224
4,14,10302,353,662
4,14,10303,527,942
4,14,10304,834,1623
4,14,10305,746,1591
4,14,10306,941,2098
4,14,10307,255,541
4,14,10308,450,1055
4,14,10309,594,1345
4,14,10310,413,876
4,14,10312,1065,2225
4,14,10314,1679,3460
4,14,10451,855,1411
4,14,10452,1156,1770
4,14,10453,1234,1972
4,14,10454,583,925
4,14,10455,626,998
4,14,10456,1250,2024
4,14,10457,1069,1704
4,14,10458,1060,1813
4,14,10459,808,1296
4,14,10460,847,1427
4,14,10461,1083,2014
4,14,10462,1284,2306
4,14,10463,964,1965
4,14,10464,79,203
4,14,10465,927,1906
4,14,10466,1361,2284
4,14,10467,1918,3135
4,14,10468,1343,2033
4,14,10469,1670,2688
4,14,10470,279,510
4,14,10471,319,716
4,14,10472,1014,1568
4,14,10473,1143,1940
4,14,10474,182,283
4,14,10475,1021,1825
4,14,11004,348,547
4,14,11101,364,707
4,14,11102,326,579
4,14,11103,313,563
4,14,11104,279,465
4,14,11105,300,596
4,14,11106,360,674
4,14,11109,38,106
4,14,11201,387,932
4,14,11203,1085,1657
4,14,11204,1163,1880
4,14,11205,416,766
4,14,11206,808,1391
4,14,11207,1004,1626
4,14,11208,1129,1723
4,14,11209,648,1262
4,14,11210,960,1516
4,14,11211,1248,1975
4,14,11212,915,1410
4,14,11213,840,1373
4,14,11214,829,1437
4,14,11215,373,845
4,14,11216,408,760
4,14,11217,344,640
4,14,11218,1015,1672
4,14,11219,1725,2561
4,14,11220,844,1328
4,14,11221,683,1139
4,14,11222,271,544
4,14,11223,960,1692
4,14,11224,528,881
4,14,11225,686,1080
4,14,11226,1089,1669
4,14,11228,378,664
4,14,11229,860,1514
4,14,11230,1367,2198
4,14,11231,254,524
4,14,11232,299,434
4,14,11233,648,1056
4,14,11234,1260,2061
4,14,11235,992,1746
4,14,11236,1439,2176
4,14,11237,481,715
4,14,11238,466,810
4,14,11239,275,440
4,14,11354,503,821
4,14,11355,639,1006
4,14,11356,313,538
4,14,11357,477,836
4,14,11358,319,604
4,14,11360,184,381
4,14,11361,265,489
4,14,11362,183,371
4,14,11363,69,144
4,14,11364,282,521
4,14,11365,475,858
4,14,11366,259,444
4,14,11367,619,1069
4,14,11368,2510,3198
4,14,11369,929,1236
4,14,11370,883,1416
4,14,11372,1511,2049
4,14,11373,1939,2720
4,14,11374,710,1223
4,14,11375,1003,1848
4,14,11377,1214,1845
4,14,11378,419,725
4,14,11379,459,846
4,14,11385,1139,1921
4,14,11411,433,640
4,14,11412,738,1157
4,14,11413,800,1249
4,14,11414,515,847
4,14,11415,320,550
4,14,11416,347,530
4,14,11417,462,751
4,14,11418,565,897
4,14,11419,600,953
4,14,11420,745,1168
4,14,11421,655,980
4,14,11422,583,965
4,14,11423,536,836
4,14,11426,316,558
4,14,11427,475,787
4,14,11428,382,597
4,14,11429,575,830
4,14,11432,909,1395
4,14,11433,515,776
4,14,11434,1154,1798
4,14,11435,861,1412
4,14,11436,292,450
4,14,11691,1215,1792
4,14,11692,332,521
4,14,11693,220,369
4,14,11694,384,662
4,14,11697,65,135
4,15,10001,238,502
4,15,10002,645,1203
4,15,10003,323,759
4,15,10004,23,60
4,15,10005,41,126
4,15,10006,12,49
4,15,10007,35,115
4,15,10009,470,1041
4,15,10010,188,506
4,15,10011,375,787
4,15,10012,109,307
4,15,10013,167,385
4,15,10014,223,485
4,15,10016,470,1082
4,15,10017,98,280
4,15,10018,159,343
4,15,10019,411,908
4,15,10021,405,1033
4,15,10022,236,608
4,15,10023,406,989
4,15,10024,436,1122
4,15,10025,790,1761
4,15,10026,391,750
4,15,10027,599,1100
4,15,10028,343,891
4,15,10029,1037,1923
4,15,10030,313,510
4,15,10031,726,1116
4,15,10032,820,1332
4,15,10033,700,1119
4,15,10034,383,676
4,15,10035,555,967
4,15,10036,270,579
4,15,10037,267,456
4,15,10038,160,321
4,15,10039,298,537
4,15,10040,555,864
4,15,10044,100,216
4,15,10065,230,667
4,15,10069,38,100
4,15,10075,287,604
4,15,10128,453,1167
4,15,10280,31,88
4,15,10282,51,106
4,15,10301,678,1256
4,15,10302,360,680
4,15,10303,533,959
4,15,10304,851,1653
4,15,10305,753,1619
4,15,10306,954,2144
4,15,10307,257,555
4,15,10308,459,1074
4,15,10309,617,1386
4,15,10310,425,899
4,15,10312,1082,2276
4,15,10314,1717,3546
4,15,10451,887,1467
4,15,10452,1195,1826
4,15,10453,1261,2013
4,15,10454,616,971
4,15,10455,652,1035
4,15,10456,1295,2097
4,15,10457,1092,1749
4,15,10458,1083,1856
4,15,10459,824,1326
4,15,10460,875,1464
4,15,10461,1107,2058
4,15,10462,1308,2347
4,15,10463,1021,2056
4,15,10464,80,206
4,15,10465,941,1944
4,15,10466,1393,2339
4,15,10467,1972,3222
4,15,10468,1381,2083
4,15,10469,1724,2772
4,15,10470,284,518
4,15,10471,326,735
4,15,10472,1035,1606
4,15,10473,1170,1982
4,15,10474,187,292
4,15,10475,1042,1859
4,15,11004,353,558
4,15,11101,374,735
4,15,11102,336,596
4,15,11103,321,577
4,15,11104,285,478
4,15,11105,309,614
4,15,11106,366,690
4,15,11109,40,112
4,15,11201,402,980
4,15,11203,1148,1743
4,15,11204,1185,1918
4,15,11205,423,783
4,15,11206,837,1438
4,15,11207,1056,1706
4,15,11208,1173,1794
4,15,11209,667,1301
4,15,11210,1042,1638
4,15,11211,1293,2055
4,15,11212,948,1475
4,15,11213,873,1421
4,15,11214,859,1499
4,15,11215,383,880
4,15,11216,419,778
4,15,11217,357,662
4,15,11218,1043,1713
4,15,11219,1833,2712
4,15,11220,870,1360
4,15,11221,698,1169
4,15,11222,277,563
4,15,11223,999,1765
4,15,11224,551,923
4,15,11225,711,1124
4,15,11226,1148,1756
4,15,11228,388,683
4,15,11229,925,1609
4,15,11230,1414,2270
4,15,11231,258,533
4,15,11232,303,440
4,15,11233,666,1091
4,15,11234,1417,2289
4,15,11235,1056,1847
4,15,11236,1558,2345
4,15,11237,489,727
4,15,11238,476,838
4,15,11239,293,470
4,15,11354,517,843
4,15,11355,657,1035
4,15,11356,323,549
4,15,11357,484,856
4,15,11358,324,615
4,15,11360,190,395
4,15,11361,271,507
4,15,11362,186,380
4,15,11363,72,148
4,15,11364,288,541
4,15,11365,492,887
4,15,11366,266,463
4,15,11367,636,1102
4,15,11368,2563,3279
4,15,11369,953,1275
4,15,11370,896,1432
4,15,11372,1545,2110
4,15,11373,1978,2774
4,15,11374,727,1264
4,15,11375,1026,1894
4,15,11377,1253,1900
4,15,11378,426,743
4,15,11379,476,876
4,15,11385,1167,1976
4,15,11411,443,660
4,15,11412,759,1185
4,15,11413,820,1281
4,15,11414,537,878
4,15,11415,322,559
4,15,11416,359,552
4,15,11417,469,767
4,15,11418,578,919
4,15,11419,611,973
4,15,11420,759,1193
4,15,11421,677,1011
4,15,11422,606,1004
4,15,11423,556,878
4,15,11426,319,564
4,15,11427,483,806
4,15,11428,396,625
4,15,11429,595,857
4,15,11432,937,1445
4,15,11433,529,803
4,15,11434,1190,1859
4,15,11435,884,1449
4,15,11436,303,466
4,15,11691,1302,1904
4,15,11692,343,540
4,15,11693,228,384
4,15,11694,405,690
4,15,11697,69,139
4,16,10001,242,521
4,16,10002,666,1250
4,16,10003,329,777
4,16,10004,24,60
4,16,10005,42,130
4,16,10006,13,52
4,16,10007,36,118
4,16,10009,480,1074
4,16,10010,190,520
4,16,10011,380,798
4,16,10012,113,316
4,16,10013,170,397
4,16,10014,229,497
4,16,10016,480,1108
4,16,10017,100,287
4,16,10018,159,346
4,16,10019,424,936
4,16,10021,412,1070
4,16,10022,238,623
4,16,10023,416,1023
4,16,10024,447,1159
4,16,10025,810,1831
4,16,10026,400,781
4,16,10027,612,1142
4,16,10028,351,918
4,16,10029,1076,2005
4,16,10030,323,526
4,16,10031,755,1172
4,16,10032,857,1404
4,16,10033,735,1177
4,16,10034,399,709
4,16,10035,583,1012
4,16,10036,277,598
4,16,10037,281,487
4,16,10038,160,328
4,16,10039,310,561
4,16,10040,576,908
4,16,10044,103,224
4,16,10065,233,682
4,16,10069,40,105
4,16,10075,294,631
4,16,10128,460,1207
4,16,10280,32,92
4,16,10282,52,108
4,16,10301,716,1352
4,16,10302,380,725
4,16,10303,555,1023
4,16,10304,911,1766
4,16,10305,801,1739
4,16,10306,1001,2285
4,16,10307,274,599
4,16,10308,478,1123
4,16,10309,639,1466
4,16,10310,452,967
4,16,10312,1118,2387
4,16,10314,1783,3742
4,16,10451,932,1559
4,16,10452,1268,1970
4,16,10453,1341,2162
4,16,10454,648,1030
4,16,10455,686,1104
4,16,10456,1376,2252
4,16,10457,1173,1882
4,16,10458,1169,2018
4,16,10459,869,1408
4,16,10460,950,1594
4,16,10461,1173,2220
4,16,10462,1397,2535
4,16,10463,1063,2167
4,16,10464,93,233
4,16,10465,1002,2097
4,16,10466,1482,2522
4,16,10467,2087,3449
4,16,10468,1442,2206
4,16,10469,1837,2996
4,16,10470,299,557
4,16,10471,351,790
4,16,10472,1110,1731
4,16,10473,1235,2121
4,16,10474,198,318
4,16,10475,1132,2077
4,16,11004,364,584
4,16,11101,388,770
4,16,11102,345,626
4,16,11103,333,618
4,16,11104,294,510
4,16,11105,320,648
4,16,11106,381,725
4,16,11109,40,113
4,16,11201,418,1017
4,16,11203,1195,1843
4,16,11204,1240,2049
4,16,11205,437,826
4,16,11206,885,1524
4,16,11207,1114,1837
4,16,11208,1263,1959
4,16,11209,715,1417
4,16,11210,1081,1721
4,16,11211,1342,2169
4,16,11212,990,1563
4,16,11213,906,1497
4,16,11214,907,1599
4,16,11215,399,929
4,16,11216,439,825
4,16,11217,367,692
4,16,11218,1087,1804
4,16,11219,1868,2820
4,16,11220,905,1434
4,16,11221,740,1261
4,16,11222,289,594
4,16,11223,1049,1872
4,16,11224,588,1004
4,16,11225,737,1205
4,16,11226,1219,1879
4,16,11228,413,733
4,16,11229,971,1699
4,16,11230,1463,2383
4,16,11231,265,554
4,16,11232,316,470
4,16,11233,717,1174
4,16,11234,1483,2441
4,16,11235,1138,1991
4,16,11236,1637,2501
4,16,11237,523,789
4,16,11238,491,874
4,16,11239,309,511
4,16,11354,556,915
4,16,11355,683,1091
4,16,11356,338,579
4,16,11357,510,908
4,16,11358,343,649
4,16,11360,198,421
4,16,11361,284,533
4,16,11362,190,398
4,16,11363,73,161
4,16,11364,303,577
4,16,11365,508,923
4,16,11366,278,482
4,16,11367,653,1139
4,16,11368,2631,3392
4,16,11369,977,1320
4,16,11370,927,1495
4,16,11372,1577,2179
4,16,11373,2031,2882
4,16,11374,741,1312
4,16,11375,1060,1972
4,16,11377,1295,1987
4,16,11378,439,781
4,16,11379,491,922
4,16,11385,1219,2088
